date,signals_count,buy_count,sell_count,skip_count,executable_count,rejected_count,risk_status,cumulative_drawdown,rolling_20d_return,rolling_20d_winrate,consecutive_losses,rejection_rate,action_tomorrow
2024-02-07,0,0,0,0,0,0,HALTED,-0.09014630241713442,-0.0892008002692547,0.5,5,0.0,halt
2024-02-08,0,0,0,0,0,0,HALTED,-0.05627539795358051,-0.055487496180460893,0.55,0,0.0,halt
2024-02-19,16,11,5,0,7,9,WARNING,-0.015234287995326936,-0.014494400015171771,0.55,0,0.0,warn
2024-02-20,0,0,0,0,0,0,NORMAL,0.0,0.011198318242429561,0.55,0,0.0,continue
2024-02-21,1,0,1,0,1,0,NORMAL,0.0,0.05153390175709638,0.6,0,0.0,continue
2024-02-22,21,14,7,0,11,10,NORMAL,0.0,0.09239865352444543,0.6,0,0.0,continue
2024-02-23,0,0,0,0,0,0,NORMAL,0.0,0.14315712976391293,0.6,0,0.0,continue
2024-02-26,0,0,0,0,0,0,NORMAL,0.0,0.16682154256339876,0.6,0,0.0,continue
2024-02-27,24,10,8,6,9,15,WARNING,0.0,0.2074285726720937,0.6,0,0.375,warn
2024-02-28,0,0,0,0,0,0,WARNING,-0.1032916588343661,0.08271127247678223,0.6,1,0.0,warn
2024-02-29,0,0,0,0,0,0,NORMAL,-0.0732091943662332,0.11914785046453069,0.65,0,0.0,continue
2024-03-01,19,5,5,9,7,12,HALTED,-0.06471463092670215,0.129112292539598,0.7,0,0.6429,halt
2024-03-04,0,0,0,0,0,0,NORMAL,-0.07269404692887603,0.11939621201764905,0.65,1,0.0,continue
2024-03-05,0,0,0,0,0,0,WARNING,-0.10574398992130236,0.07936993456152042,0.6,2,0.0,warn
2024-03-06,24,6,12,6,14,10,HALTED,-0.07029048485966354,0.12210002499173811,0.6,0,0.5,halt
2024-03-07,1,0,1,0,1,0,NORMAL,-0.0776040058094015,0.11910890191890577,0.55,1,0.0,continue
2024-03-08,0,0,0,0,0,0,NORMAL,-0.07330601221125138,0.13957583215166336,0.6,0,0.0,continue
2024-03-11,15,8,4,3,8,7,WARNING,-0.04540898213603475,0.20059544580100552,0.65,0,0.2727,warn
2024-03-12,0,0,0,0,0,0,NORMAL,-0.021645821241551996,0.24019985955560452,0.7,0,0.0,continue
2024-03-13,0,0,0,0,0,0,NORMAL,-0.019237408910264066,0.30099798592631566,0.75,0,0.0,continue
2024-03-14,15,8,5,2,9,6,NORMAL,-0.015475617296207151,0.25911528401696127,0.8,0,0.2,continue
2024-03-15,0,0,0,0,0,0,NORMAL,0.0,0.25147171889556574,0.8,0,0.0,continue
2024-03-18,2,0,2,0,2,0,NORMAL,0.0,0.25014656153282666,0.8,0,0.0,continue
2024-03-19,14,8,6,0,9,5,NORMAL,-0.004889537689120952,0.19626988307630966,0.75,1,0.0,continue
2024-03-20,1,0,1,0,1,0,NORMAL,0.0,0.18145096278741235,0.75,0,0.0,continue
2024-03-21,0,0,0,0,0,0,NORMAL,0.0,0.1293711522354748,0.75,0,0.0,continue
2024-03-22,13,6,4,3,8,5,WARNING,-0.018270985443673986,0.08608890007886827,0.7,1,0.3333,warn
2024-03-25,0,0,0,0,0,0,NORMAL,-0.037691636520902544,0.028876419244785456,0.65,2,0.0,continue
2024-03-26,1,0,0,1,0,1,HALTED,-0.028873565653790484,0.15790657444781186,0.65,0,1.0,halt
2024-03-27,23,4,2,17,3,20,HALTED,-0.05074492112961023,0.09509089043702867,0.65,1,0.8095,halt
2024-03-28,1,0,0,1,0,1,HALTED,-0.01786080432934453,0.12273653763636361,0.65,0,1.0,halt
2024-03-29,1,0,0,1,0,1,HALTED,-0.009254262687195246,0.14232088770563633,0.65,0,1.0,halt
2024-04-01,14,1,13,0,13,1,NORMAL,-0.006668648694931764,0.18763018907804474,0.7,0,0.0,continue
2024-04-02,0,0,0,0,0,0,NORMAL,-0.010479405247453718,0.13795873870699982,0.7,1,0.0,continue
2024-04-03,0,0,0,0,0,0,NORMAL,-0.014848660814576862,0.14191689179537237,0.65,2,0.0,continue
2024-04-08,0,0,0,0,0,0,WARNING,-0.01811102226673643,0.13285674014103432,0.65,3,0.0,warn
2024-04-09,0,0,0,0,0,0,NORMAL,-0.017893685009439046,0.09999348633196181,0.65,0,0.0,continue
2024-04-10,0,0,0,0,0,0,NORMAL,-0.01969984559724065,0.0713020111404401,0.6,1,0.0,continue
2024-04-11,0,0,0,0,0,0,NORMAL,-0.020032862362454187,0.06830822821023541,0.55,2,0.0,continue
2024-04-12,0,0,0,0,0,0,NORMAL,-0.01918533641333862,0.06514670260241884,0.55,0,0.0,continue
2024-04-15,0,0,0,0,0,0,NORMAL,-0.02311177247377689,0.022878775543290653,0.5,1,0.0,continue
2024-04-16,0,0,0,0,0,0,WARNING,-0.02657518119905283,-0.005582859598996293,0.45,2,0.0,warn
2024-04-17,0,0,0,0,0,0,WARNING,-0.02549337503440978,0.000413837339608758,0.45,0,0.0,warn
2024-04-18,0,0,0,0,0,0,WARNING,-0.02526593386287375,-0.024784989765331944,0.5,0,0.0,warn
2024-04-19,0,0,0,0,0,0,WARNING,-0.026338289087327563,-0.026338289087327604,0.45,1,0.0,warn
2024-04-22,0,0,0,0,0,0,WARNING,-0.02787367164694386,-0.009781402057888244,0.4,2,0.0,warn
2024-04-23,0,0,0,0,0,0,WARNING,-0.024758263722963175,0.013439946371431866,0.45,0,0.0,warn
2024-04-24,0,0,0,0,0,0,WARNING,-0.025229436050215766,0.0037524769944379255,0.45,1,0.0,warn
2024-04-25,0,0,0,0,0,0,WARNING,-0.024844937436262208,0.02728453528441377,0.45,0,0.0,warn
2024-04-26,0,0,0,0,0,0,WARNING,-0.021468202424285297,-0.00367300084432276,0.5,0,0.0,warn
2024-04-29,0,0,0,0,0,0,WARNING,-0.021223165320469924,-0.012080700610166528,0.5,0,0.0,warn
2024-04-30,0,0,0,0,0,0,WARNING,-0.022267820698405424,-0.015703895767488874,0.45,1,0.0,warn
2024-05-06,12,10,2,0,4,8,WARNING,-0.014941145996915945,-0.004508992307105997,0.45,0,0.0,warn
2024-05-07,2,0,2,0,2,0,NORMAL,-0.011020968177235703,0.0038853854073894745,0.5,0,0.0,continue
2024-05-08,0,0,0,0,0,0,NORMAL,-0.01696801525013321,0.0011640898742359962,0.5,1,0.0,continue
2024-05-09,10,10,0,0,0,10,NORMAL,-0.007417642578339986,0.010666912808925177,0.55,0,0.0,continue
2024-05-10,1,0,1,0,1,0,NORMAL,-0.015140194825770663,0.004651280274711178,0.5,1,0.0,continue
2024-05-13,0,0,0,0,0,0,WARNING,-0.032121815993070964,-0.012336080636091706,0.5,2,0.0,warn
2024-05-14,11,10,1,0,1,10,NORMAL,-0.007469517929862439,0.011944987079040459,0.55,0,0.0,continue
2024-05-15,0,0,0,0,0,0,NORMAL,0.0,0.0250019065431919,0.55,0,0.0,continue
2024-05-16,1,0,1,0,1,0,NORMAL,0.0,0.0325458271399377,0.6,0,0.0,continue
2024-05-17,12,11,1,0,2,10,NORMAL,0.0,0.039189281917605845,0.65,0,0.0,continue
2024-05-20,0,0,0,0,0,0,NORMAL,-0.0157879561210644,0.02254395447657842,0.6,1,0.0,continue
2024-05-21,0,0,0,0,0,0,NORMAL,-0.025610781419021497,0.013453514042959247,0.55,2,0.0,continue
2024-05-22,14,8,1,5,1,13,WARNING,-0.01867090359335089,0.022283674221619476,0.6,0,0.3846,warn
2024-05-23,0,0,0,0,0,0,WARNING,-0.05217031812564451,-0.01576800108262877,0.6,1,0.0,warn
2024-05-24,0,0,0,0,0,0,WARNING,-0.057823745199013565,-0.021165645456048043,0.55,2,0.0,warn
2024-05-27,17,2,7,8,7,10,HALTED,-0.044576320563860156,-0.007794167306813038,0.6,0,0.8,halt
2024-05-28,0,0,0,0,0,0,WARNING,-0.0645153493760495,-0.03185328086846917,0.55,1,0.0,warn
2024-05-29,0,0,0,0,0,0,WARNING,-0.03935269512254716,-0.006060977984436056,0.55,0,0.0,warn
2024-05-30,19,3,3,13,4,15,HALTED,-0.07373618938378673,-0.04061208814615269,0.5,1,0.8125,halt
2024-05-31,0,0,0,0,0,0,WARNING,-0.07371226438176545,-0.04772323114059229,0.55,0,0.0,warn
2024-06-03,0,0,0,0,0,0,HALTED,-0.10729041083560428,-0.0858813475961121,0.5,1,0.0,halt
2024-06-04,14,9,5,0,8,6,HALTED,-0.14247410308997965,-0.11659663231891493,0.45,2,0.0,halt
